Al Z = 13 3s
E= 50 kev 
4.3263E-02	 2.5040E-02	 1.8202E-02	 9.4330E-03	 3.1969E-03	 9.6789E-04	 4.2379E-04	 2.9556E-04	 1.9601E-04	 1.2739E-04	 8.7435E-05	 6.3973E-05	 2.5105E-05	 1.2349E-05	 7.8004E-06	 5.4680E-06	 3.9843E-06	 2.9986E-06	 1.9347E-06	 1.3444E-06	 9.8436E-07	 7.5255E-07	 5.9404E-07	 4.8096E-07	 3.3377E-07	 2.4513E-07	 1.8767E-07	 1.4827E-07	 1.2010E-07	 
2.2384E-01	 1.4235E-01	 1.0519E-01	 5.0840E-02	 1.5955E-02	 4.1961E-03	 1.3119E-03	 1.3117E-03	 1.0223E-03	 6.3434E-04	 4.0419E-04	 2.8301E-04	 1.1013E-04	 5.3160E-05	 3.3269E-05	 2.3433E-05	 1.7044E-05	 1.2794E-05	 8.2271E-06	 5.7086E-06	 4.1769E-06	 3.1912E-06	 2.5179E-06	 2.0379E-06	 1.4138E-06	 1.0382E-06	 7.9474E-07	 6.2788E-07	 5.0855E-07	 
3.1524E-01	 2.1148E-01	 1.5906E-01	 7.6058E-02	 1.9574E-02	 6.8450E-03	 1.0104E-03	 9.6138E-04	 1.3626E-03	 9.2114E-04	 5.4273E-04	 3.5159E-04	 1.3298E-04	 6.4904E-05	 4.0277E-05	 2.8521E-05	 2.0724E-05	 1.5512E-05	 9.9416E-06	 6.8876E-06	 5.0354E-06	 3.8445E-06	 3.0320E-06	 2.4533E-06	 1.7014E-06	 1.2492E-06	 9.5618E-07	 7.5540E-07	 6.1182E-07	 
3.6661E-01	 2.5448E-01	 1.9420E-01	 9.4632E-02	 1.9380E-02	 7.8062E-03	 2.3690E-03	 7.5373E-04	 1.0922E-03	 1.0728E-03	 6.7171E-04	 3.9917E-04	 1.3794E-04	 6.8962E-05	 4.2705E-05	 3.0355E-05	 2.2061E-05	 1.6477E-05	 1.0516E-05	 7.2739E-06	 5.3130E-06	 4.0537E-06	 3.1956E-06	 2.5849E-06	 1.7921E-06	 1.3156E-06	 1.0070E-06	 7.9547E-07	 6.4426E-07	 
3.9734E-01	 2.8201E-01	 2.1754E-01	 1.0847E-01	 1.9925E-02	 6.5398E-03	 3.0197E-03	 1.7343E-03	 1.1948E-03	 9.2217E-04	 7.0677E-04	 4.7631E-04	 1.3879E-04	 7.0757E-05	 4.4094E-05	 3.1339E-05	 2.2813E-05	 1.7000E-05	 1.0803E-05	 7.4589E-06	 5.4425E-06	 4.1496E-06	 3.2696E-06	 2.6440E-06	 1.8325E-06	 1.3451E-06	 1.0294E-06	 8.1318E-07	 6.5859E-07	 
3.9875E-01	 3.0045E-01	 2.3653E-01	 1.1924E-01	 2.1924E-02	 3.3211E-03	 8.2199E-04	 2.1651E-03	 1.9701E-03	 1.0647E-03	 7.1600E-04	 4.9204E-04	 1.3084E-04	 6.4959E-05	 4.0556E-05	 2.8247E-05	 2.0289E-05	 1.4933E-05	 9.1288E-06	 6.1495E-06	 4.4246E-06	 3.3424E-06	 2.6213E-06	 2.1115E-06	 1.4574E-06	 1.0671E-06	 8.1558E-07	 6.4382E-07	 5.2120E-07	 
E= 100 kev 
3.6809E-02	 2.0002E-02	 1.4532E-02	 7.6175E-03	 2.6593E-03	 7.9274E-04	 3.4713E-04	 2.4427E-04	 1.6128E-04	 1.0487E-04	 7.2556E-05	 5.3589E-05	 2.2851E-05	 1.1497E-05	 6.7286E-06	 4.6255E-06	 3.4234E-06	 2.6141E-06	 1.6478E-06	 1.1318E-06	 8.3932E-07	 6.4195E-07	 5.0768E-07	 4.1043E-07	 2.8472E-07	 2.0911E-07	 1.6006E-07	 1.2645E-07	 1.0242E-07	 
1.8973E-01	 1.1410E-01	 8.4093E-02	 4.1465E-02	 1.3279E-02	 3.4202E-03	 1.0741E-03	 1.0857E-03	 8.4032E-04	 5.2157E-04	 3.3451E-04	 2.3602E-04	 9.9515E-05	 5.0740E-05	 2.8891E-05	 1.9677E-05	 1.4608E-05	 1.1140E-05	 6.9914E-06	 4.7948E-06	 3.5499E-06	 2.7138E-06	 2.1449E-06	 1.7336E-06	 1.2022E-06	 8.8273E-07	 6.7564E-07	 5.3372E-07	 4.3229E-07	 
2.6671E-01	 1.6986E-01	 1.2755E-01	 6.2336E-02	 1.6284E-02	 5.5671E-03	 8.2385E-04	 8.0170E-04	 1.1195E-03	 7.5767E-04	 4.4946E-04	 2.9298E-04	 1.1947E-04	 6.2598E-05	 3.5340E-05	 2.3841E-05	 1.7731E-05	 1.3510E-05	 8.4383E-06	 5.7783E-06	 4.2722E-06	 3.2641E-06	 2.5786E-06	 2.0836E-06	 1.4443E-06	 1.0603E-06	 8.1149E-07	 6.4101E-07	 5.1918E-07	 
3.0978E-01	 2.0469E-01	 1.5609E-01	 7.7738E-02	 1.6317E-02	 6.3382E-03	 1.9406E-03	 6.3388E-04	 8.9535E-04	 8.8299E-04	 5.5660E-04	 3.3366E-04	 1.2386E-04	 6.6514E-05	 3.7911E-05	 2.5339E-05	 1.8839E-05	 1.4344E-05	 8.9236E-06	 6.0988E-06	 4.5039E-06	 3.4391E-06	 2.7157E-06	 2.1937E-06	 1.5201E-06	 1.1158E-06	 8.5389E-07	 6.7446E-07	 5.4626E-07	 
3.3544E-01	 2.2710E-01	 1.7513E-01	 8.9100E-02	 1.6564E-02	 5.2918E-03	 2.4780E-03	 1.4448E-03	 9.8045E-04	 7.5768E-04	 5.8539E-04	 3.9809E-04	 1.2494E-04	 6.8181E-05	 3.9422E-05	 2.6270E-05	 1.9439E-05	 1.4803E-05	 9.1672E-06	 6.2521E-06	 4.6116E-06	 3.5192E-06	 2.7776E-06	 2.2431E-06	 1.5537E-06	 1.1403E-06	 8.7255E-07	 6.8918E-07	 5.5816E-07	 
3.3360E-01	 2.4169E-01	 1.9027E-01	 9.7645E-02	 1.8020E-02	 2.6570E-03	 5.2032E-04	 1.7523E-03	 1.6263E-03	 8.8992E-04	 5.7136E-04	 4.0504E-04	 1.1291E-04	 6.1560E-05	 3.5358E-05	 2.3586E-05	 1.7166E-05	 1.2729E-05	 7.5916E-06	 5.0365E-06	 3.6642E-06	 2.7730E-06	 2.1750E-06	 1.7482E-06	 1.2069E-06	 8.8310E-07	 6.7477E-07	 5.3254E-07	 4.3113E-07	 
E= 150 kev 
3.5082E-02	 1.7914E-02	 1.4166E-02	 7.3656E-03	 2.3225E-03	 7.4388E-04	 3.2502E-04	 2.2758E-04	 1.5048E-04	 9.8357E-05	 6.8259E-05	 5.0541E-05	 2.2197E-05	 1.1631E-05	 6.6654E-06	 4.4121E-06	 3.2565E-06	 2.5027E-06	 1.5879E-06	 1.0927E-06	 7.9416E-07	 6.1457E-07	 4.8492E-07	 3.9254E-07	 2.7258E-07	 2.0004E-07	 1.5311E-07	 1.2099E-07	 9.7988E-08	 
1.8039E-01	 1.0274E-01	 8.2091E-02	 3.9249E-02	 1.1498E-02	 3.2015E-03	 1.0049E-03	 1.0093E-03	 7.8438E-04	 4.8668E-04	 3.1489E-04	 2.2238E-04	 9.6169E-05	 5.1613E-05	 2.9069E-05	 1.8771E-05	 1.3841E-05	 1.0651E-05	 6.7299E-06	 4.6208E-06	 3.3558E-06	 2.5933E-06	 2.0457E-06	 1.6554E-06	 1.1489E-06	 8.4302E-07	 6.4517E-07	 5.0976E-07	 4.1285E-07	 
2.5334E-01	 1.5356E-01	 1.2413E-01	 5.8377E-02	 1.4274E-02	 5.2128E-03	 7.6924E-04	 7.3866E-04	 1.0453E-03	 7.0592E-04	 4.2291E-04	 2.7667E-04	 1.1515E-04	 6.3535E-05	 3.5966E-05	 2.2820E-05	 1.6751E-05	 1.2900E-05	 8.1222E-06	 5.5613E-06	 4.0364E-06	 3.1160E-06	 2.4572E-06	 1.9878E-06	 1.3790E-06	 1.0117E-06	 7.7415E-07	 6.1163E-07	 4.9534E-07	 
2.9409E-01	 1.8560E-01	 1.5140E-01	 7.2475E-02	 1.4137E-02	 5.9363E-03	 1.8152E-03	 5.7759E-04	 8.3596E-04	 8.2070E-04	 5.2371E-04	 3.1493E-04	 1.1936E-04	 6.7390E-05	 3.8734E-05	 2.4411E-05	 1.7773E-05	 1.3678E-05	 8.5902E-06	 5.8665E-06	 4.2541E-06	 3.2814E-06	 2.5867E-06	 2.0920E-06	 1.4507E-06	 1.0641E-06	 8.1419E-07	 6.4323E-07	 5.2092E-07	 
3.1830E-01	 2.0638E-01	 1.6941E-01	 8.2995E-02	 1.4497E-02	 4.9540E-03	 2.3201E-03	 1.3370E-03	 9.1987E-04	 7.0304E-04	 5.5116E-04	 3.7661E-04	 1.2053E-04	 6.8999E-05	 4.0280E-05	 2.5460E-05	 1.8378E-05	 1.4096E-05	 8.8302E-06	 6.0119E-06	 4.3554E-06	 3.3569E-06	 2.6452E-06	 2.1387E-06	 1.4826E-06	 1.0872E-06	 8.3182E-07	 6.5713E-07	 5.3215E-07	 
3.1702E-01	 2.2116E-01	 1.8361E-01	 9.0526E-02	 1.5650E-02	 2.4649E-03	 5.2917E-04	 1.6397E-03	 1.5260E-03	 8.2308E-04	 5.4400E-04	 3.8367E-04	 1.0918E-04	 6.2545E-05	 3.6882E-05	 2.3059E-05	 1.6429E-05	 1.2280E-05	 7.3960E-06	 4.8856E-06	 3.4850E-06	 2.6551E-06	 2.0841E-06	 1.6793E-06	 1.1573E-06	 8.4669E-07	 6.4683E-07	 5.1048E-07	 4.1315E-07	 
E= 200 kev 
3.4829E-02	 1.7124E-02	 1.3529E-02	 6.9784E-03	 2.5341E-03	 7.3193E-04	 3.1971E-04	 2.2372E-04	 1.4835E-04	 9.5930E-05	 6.6219E-05	 4.9437E-05	 2.2120E-05	 1.1920E-05	 6.9315E-06	 4.4587E-06	 3.2316E-06	 2.4904E-06	 1.5880E-06	 1.0942E-06	 8.0021E-07	 6.1126E-07	 4.7927E-07	 3.9180E-07	 2.7174E-07	 1.9972E-07	 1.5276E-07	 1.2069E-07	 9.7750E-08	 
1.7894E-01	 9.8461E-02	 7.8102E-02	 3.7983E-02	 1.2815E-02	 3.1615E-03	 9.8828E-04	 9.9219E-04	 7.7184E-04	 4.7533E-04	 3.0402E-04	 2.1703E-04	 9.5477E-05	 5.2976E-05	 3.0547E-05	 1.9118E-05	 1.3695E-05	 1.0570E-05	 6.7303E-06	 4.6200E-06	 3.3742E-06	 2.5767E-06	 2.0209E-06	 1.6504E-06	 1.1442E-06	 8.4064E-07	 6.4292E-07	 5.0791E-07	 4.1135E-07	 
2.5113E-01	 1.4763E-01	 1.1846E-01	 5.7162E-02	 1.5555E-02	 5.1467E-03	 7.5687E-04	 7.2671E-04	 1.0287E-03	 6.8931E-04	 4.0754E-04	 2.6924E-04	 1.1430E-04	 6.5141E-05	 3.7894E-05	 2.3448E-05	 1.6560E-05	 1.2777E-05	 8.1238E-06	 5.5576E-06	 4.0537E-06	 3.0922E-06	 2.4266E-06	 1.9803E-06	 1.3724E-06	 1.0081E-06	 7.7089E-07	 6.0896E-07	 4.9317E-07	 
2.9138E-01	 1.7889E-01	 1.4484E-01	 7.1275E-02	 1.5408E-02	 5.8701E-03	 1.7817E-03	 5.6906E-04	 8.2203E-04	 8.0386E-04	 5.0498E-04	 3.0572E-04	 1.1851E-04	 6.9013E-05	 4.0792E-05	 2.5227E-05	 1.7610E-05	 1.3535E-05	 8.5946E-06	 5.8627E-06	 4.2707E-06	 3.2557E-06	 2.5543E-06	 2.0835E-06	 1.4434E-06	 1.0600E-06	 8.1051E-07	 6.4023E-07	 5.1848E-07	 
3.1529E-01	 1.9928E-01	 1.6223E-01	 8.1732E-02	 1.5746E-02	 4.9103E-03	 2.2744E-03	 1.3144E-03	 9.0172E-04	 6.8658E-04	 5.3218E-04	 3.6490E-04	 1.1974E-04	 7.0595E-05	 4.2365E-05	 2.6371E-05	 1.8288E-05	 1.3937E-05	 8.8370E-06	 6.0079E-06	 4.3698E-06	 3.3287E-06	 2.6120E-06	 2.1297E-06	 1.4748E-06	 1.0828E-06	 8.2790E-07	 6.5392E-07	 5.2955E-07	 
3.1325E-01	 2.1386E-01	 1.7662E-01	 8.9824E-02	 1.7535E-02	 2.4788E-03	 4.9571E-04	 1.6076E-03	 1.4954E-03	 8.0354E-04	 5.2102E-04	 3.7159E-04	 1.0771E-04	 6.3578E-05	 3.8718E-05	 2.3999E-05	 1.6279E-05	 1.2121E-05	 7.3992E-06	 4.8764E-06	 3.4794E-06	 2.6277E-06	 2.0507E-06	 1.6639E-06	 1.1479E-06	 8.3905E-07	 6.4127E-07	 5.0590E-07	 4.0949E-07	 
E= 250 kev 
3.5253E-02	 1.8767E-02	 1.3437E-02	 7.2164E-03	 2.4674E-03	 7.3830E-04	 3.2063E-04	 2.2421E-04	 1.4876E-04	 9.7113E-05	 6.7550E-05	 4.9358E-05	 2.2389E-05	 1.2472E-05	 7.2697E-06	 4.6144E-06	 3.2868E-06	 2.5239E-06	 1.6192E-06	 1.1150E-06	 8.1588E-07	 6.2282E-07	 4.9112E-07	 3.9441E-07	 2.7657E-07	 2.0308E-07	 1.5556E-07	 1.2281E-07	 9.9471E-08	 
1.8105E-01	 1.0689E-01	 7.7795E-02	 3.8623E-02	 1.2508E-02	 3.2081E-03	 9.9291E-04	 9.9423E-04	 7.7516E-04	 4.8292E-04	 3.1131E-04	 2.1591E-04	 9.6649E-05	 5.5244E-05	 3.2303E-05	 1.9966E-05	 1.3936E-05	 1.0683E-05	 6.8604E-06	 4.7060E-06	 3.4367E-06	 2.6223E-06	 2.0675E-06	 1.6610E-06	 1.1633E-06	 8.5400E-07	 6.5403E-07	 5.1632E-07	 4.1817E-07	 
2.5399E-01	 1.5901E-01	 1.1807E-01	 5.7594E-02	 1.5110E-02	 5.2143E-03	 7.5807E-04	 7.2666E-04	 1.0323E-03	 7.0155E-04	 4.1840E-04	 2.6761E-04	 1.1579E-04	 6.7593E-05	 4.0127E-05	 2.4679E-05	 1.6892E-05	 1.2893E-05	 8.2790E-06	 5.6611E-06	 4.1259E-06	 3.1516E-06	 2.4843E-06	 1.9960E-06	 1.3969E-06	 1.0252E-06	 7.8499E-07	 6.1967E-07	 5.0185E-07	 
2.9461E-01	 1.9151E-01	 1.4446E-01	 7.1579E-02	 1.4958E-02	 5.9492E-03	 1.7892E-03	 5.6809E-04	 8.2466E-04	 8.1650E-04	 5.1815E-04	 3.0567E-04	 1.2010E-04	 7.1523E-05	 4.3155E-05	 2.6629E-05	 1.8041E-05	 1.3650E-05	 8.7577E-06	 5.9718E-06	 4.3447E-06	 3.3114E-06	 2.6096E-06	 2.0965E-06	 1.4664E-06	 1.0760E-06	 8.2379E-07	 6.5026E-07	 5.2661E-07	 
3.1864E-01	 2.1238E-01	 1.6201E-01	 8.2000E-02	 1.5356E-02	 4.9859E-03	 2.2888E-03	 1.3180E-03	 9.0322E-04	 7.0248E-04	 5.4466E-04	 3.6603E-04	 1.2139E-04	 7.3142E-05	 4.4729E-05	 2.7827E-05	 1.8799E-05	 1.4095E-05	 8.9982E-06	 6.1225E-06	 4.4460E-06	 3.3864E-06	 2.6680E-06	 2.1429E-06	 1.4982E-06	 1.0991E-06	 8.4136E-07	 6.6410E-07	 5.3780E-07	 
3.1629E-01	 2.2553E-01	 1.7611E-01	 8.9497E-02	 1.6672E-02	 2.5465E-03	 4.7700E-04	 1.6038E-03	 1.4993E-03	 8.2514E-04	 5.3310E-04	 3.7261E-04	 1.0698E-04	 6.4761E-05	 4.0649E-05	 2.5338E-05	 1.6673E-05	 1.2238E-05	 7.5023E-06	 4.9502E-06	 3.5266E-06	 2.6578E-06	 2.0843E-06	 1.6673E-06	 1.1602E-06	 8.4802E-07	 6.4805E-07	 5.1126E-07	 4.1382E-07	 
E= 300 kev 
3.6094E-02	 2.2060E-02	 1.3821E-02	 7.3048E-03	 2.6047E-03	 7.2321E-04	 3.2718E-04	 2.2815E-04	 1.5115E-04	 9.8867E-05	 6.8821E-05	 5.1244E-05	 2.2952E-05	 1.2938E-05	 7.7082E-06	 4.8395E-06	 3.3987E-06	 2.5853E-06	 1.6652E-06	 1.1480E-06	 8.3903E-07	 6.4136E-07	 5.0550E-07	 4.0876E-07	 2.8453E-07	 2.0875E-07	 1.6020E-07	 1.2632E-07	 1.0225E-07	 
1.8517E-01	 1.2254E-01	 7.9875E-02	 3.9084E-02	 1.3200E-02	 3.0825E-03	 1.0104E-03	 1.0115E-03	 7.8760E-04	 4.9075E-04	 3.1734E-04	 2.2672E-04	 9.8763E-05	 5.7082E-05	 3.4256E-05	 2.1112E-05	 1.4467E-05	 1.0924E-05	 7.0506E-06	 4.8458E-06	 3.5325E-06	 2.6978E-06	 2.1261E-06	 1.7190E-06	 1.1960E-06	 8.7721E-07	 6.7297E-07	 5.3066E-07	 4.2955E-07	 
2.5968E-01	 1.7951E-01	 1.2105E-01	 5.8357E-02	 1.6330E-02	 4.9888E-03	 7.6934E-04	 7.3880E-04	 1.0495E-03	 7.1264E-04	 4.2598E-04	 2.8190E-04	 1.1819E-04	 6.9839E-05	 4.2549E-05	 2.6193E-05	 1.7624E-05	 1.3187E-05	 8.5053E-06	 5.8296E-06	 4.2401E-06	 3.2353E-06	 2.5493E-06	 2.0609E-06	 1.4331E-06	 1.0509E-06	 8.0604E-07	 6.3558E-07	 5.1446E-07	 
3.0109E-01	 2.1403E-01	 1.4794E-01	 7.2556E-02	 1.6213E-02	 5.7129E-03	 1.8078E-03	 5.7723E-04	 8.3842E-04	 8.3001E-04	 5.2774E-04	 3.2020E-04	 1.2259E-04	 7.3887E-05	 4.5719E-05	 2.8263E-05	 1.8891E-05	 1.3980E-05	 8.9918E-06	 6.1508E-06	 4.4648E-06	 3.4039E-06	 2.6814E-06	 2.1674E-06	 1.5066E-06	 1.1046E-06	 8.4703E-07	 6.6789E-07	 5.4059E-07	 
3.2517E-01	 2.3571E-01	 1.6579E-01	 8.3132E-02	 1.6591E-02	 4.7334E-03	 2.2982E-03	 1.3401E-03	 9.1981E-04	 7.1253E-04	 5.5482E-04	 3.8357E-04	 1.2394E-04	 7.5522E-05	 4.7349E-05	 2.9516E-05	 1.9713E-05	 1.4477E-05	 9.2356E-06	 6.3078E-06	 4.5693E-06	 3.4804E-06	 2.7408E-06	 2.2151E-06	 1.5391E-06	 1.1282E-06	 8.6497E-07	 6.8201E-07	 5.5201E-07	 
3.2201E-01	 2.4648E-01	 1.7982E-01	 9.0860E-02	 1.8096E-02	 2.5320E-03	 4.9999E-04	 1.6420E-03	 1.5255E-03	 8.3124E-04	 5.4464E-04	 3.9085E-04	 1.1114E-04	 6.7051E-05	 4.2910E-05	 2.7143E-05	 1.7715E-05	 1.2624E-05	 7.7221E-06	 5.1138E-06	 3.6341E-06	 2.7385E-06	 2.1437E-06	 1.7271E-06	 1.1941E-06	 8.7304E-07	 6.6822E-07	 5.2645E-07	 4.2588E-07	 
E= 350 kev 
3.7168E-02	 2.2204E-02	 1.3963E-02	 7.7224E-03	 2.3937E-03	 7.6653E-04	 3.3257E-04	 2.3396E-04	 1.5486E-04	 1.0102E-04	 6.9894E-05	 5.2453E-05	 2.3623E-05	 1.3466E-05	 8.1216E-06	 5.1262E-06	 3.5466E-06	 2.6657E-06	 1.7212E-06	 1.1890E-06	 8.6791E-07	 6.6304E-07	 5.2355E-07	 4.2303E-07	 2.9077E-07	 2.1592E-07	 1.6517E-07	 1.3078E-07	 1.0576E-07	 
1.9056E-01	 1.2402E-01	 8.0611E-02	 4.0784E-02	 1.2481E-02	 3.3019E-03	 1.0276E-03	 1.0379E-03	 8.0726E-04	 5.0169E-04	 3.2159E-04	 2.3020E-04	 1.0198E-04	 5.9151E-05	 3.6097E-05	 2.2536E-05	 1.5180E-05	 1.1260E-05	 7.2814E-06	 5.0192E-06	 3.6534E-06	 2.7876E-06	 2.2000E-06	 1.7780E-06	 1.2225E-06	 9.0687E-07	 6.9362E-07	 5.4903E-07	 4.4402E-07	 
2.6713E-01	 1.8209E-01	 1.2217E-01	 6.0249E-02	 1.5464E-02	 5.3593E-03	 7.9063E-04	 7.5984E-04	 1.0751E-03	 7.2856E-04	 4.3206E-04	 2.8614E-04	 1.2208E-04	 7.2265E-05	 4.4763E-05	 2.8022E-05	 1.8583E-05	 1.3604E-05	 8.7753E-06	 6.0387E-06	 4.3845E-06	 3.3418E-06	 2.6364E-06	 2.1305E-06	 1.4649E-06	 1.0860E-06	 8.3052E-07	 6.5727E-07	 5.3156E-07	 
3.0879E-01	 2.1755E-01	 1.4947E-01	 7.4556E-02	 1.5534E-02	 6.1091E-03	 1.8809E-03	 5.9464E-04	 8.5956E-04	 8.4847E-04	 5.3545E-04	 3.2529E-04	 1.2663E-04	 7.6436E-05	 4.8005E-05	 3.0233E-05	 1.9983E-05	 1.4453E-05	 9.2703E-06	 6.3735E-06	 4.6181E-06	 3.5161E-06	 2.7730E-06	 2.2405E-06	 1.5403E-06	 1.1415E-06	 8.7282E-07	 6.9067E-07	 5.5856E-07	 
3.3433E-01	 2.3989E-01	 1.6763E-01	 8.5273E-02	 1.5749E-02	 5.0967E-03	 2.4102E-03	 1.3771E-03	 9.4253E-04	 7.2769E-04	 5.6305E-04	 3.8812E-04	 1.2812E-04	 7.8127E-05	 4.9690E-05	 3.1528E-05	 2.0863E-05	 1.5005E-05	 9.5141E-06	 6.5358E-06	 4.7260E-06	 3.5943E-06	 2.8334E-06	 2.2890E-06	 1.5733E-06	 1.1655E-06	 8.9111E-07	 7.0509E-07	 5.7020E-07	 
3.3231E-01	 2.5140E-01	 1.8182E-01	 9.2384E-02	 1.7971E-02	 2.5698E-03	 5.2564E-04	 1.6734E-03	 1.5631E-03	 8.5380E-04	 5.5175E-04	 3.9437E-04	 1.1497E-04	 6.8704E-05	 4.4947E-05	 2.8885E-05	 1.8603E-05	 1.3092E-05	 7.9501E-06	 5.2989E-06	 3.7571E-06	 2.8261E-06	 2.2123E-06	 1.7806E-06	 1.2201E-06	 9.0017E-07	 6.8681E-07	 5.4246E-07	 4.3882E-07	 
E= 400 kev 
3.8392E-02	 2.2426E-02	 1.4214E-02	 7.9944E-03	 2.6803E-03	 7.9450E-04	 3.4405E-04	 2.4091E-04	 1.5964E-04	 1.0377E-04	 7.2048E-05	 5.3503E-05	 2.4546E-05	 1.3986E-05	 8.5271E-06	 5.4257E-06	 3.7359E-06	 2.7629E-06	 1.7814E-06	 1.2339E-06	 9.0086E-07	 6.8750E-07	 5.4287E-07	 4.3948E-07	 3.0409E-07	 2.2397E-07	 1.7129E-07	 1.3530E-07	 1.0978E-07	 
