Zn Z = 30 3p
E= 50 kev
0.3633E-01	0.3020E-01	0.2525E-01	0.1929E-01	0.1219E-01	0.8380E-02	0.6192E-02	0.4633E-02	0.3038E-02	0.1648E-02	0.6648E-03	0.8996E-04	-.9010E-04	0.5289E-04	0.3542E-04	0.1350E-04	0.4873E-05	0.2070E-05	0.7789E-06	0.5110E-06	0.3929E-06	0.3099E-06	0.2485E-06	0.2032E-06	0.1429E-06	0.1057E-06	0.8122E-07	0.6427E-07
0.6619E-01	0.5636E-01	0.4723E-01	0.3551E-01	0.2096E-01	0.1290E-01	0.8788E-02	0.6634E-02	0.4923E-02	0.3189E-02	0.1701E-02	0.6253E-03	-.1527E-03	0.8076E-04	0.5821E-04	0.2095E-04	0.6492E-05	0.2166E-05	0.5370E-06	0.3340E-06	0.2800E-06	0.2364E-06	0.1967E-06	0.1640E-06	0.1173E-06	0.8734E-07	0.6731E-07	0.5334E-07
0.1670E+00	0.1526E+00	0.1354E+00	0.1089E+00	0.7194E-01	0.4580E-01	0.2794E-01	0.1657E-01	0.8762E-02	0.4789E-02	0.2858E-02	0.1824E-02	0.6522E-03	0.4587E-03	0.2701E-03	0.1198E-03	0.3894E-04	0.8512E-05	-.2984E-05	-.2445E-05	-.1315E-05	-.4627E-06	-.1907E-06	0.6589E-07	0.9344E-07	0.7744E-07	0.5674E-07	0.4468E-07
E=150 kev
0.9404E-03	0.7211E-03	0.6289E-03	0.4774E-03	0.3316E-03	0.2332E-03	0.1635E-03	0.1102E-03	0.5961E-04	0.2570E-04	0.6071E-05	-.3214E-05	-.1675E-05	0.1236E-05	0.7827E-06	0.3139E-06	0.1235E-06	0.5578E-07	0.1998E-07	0.1276E-07	0.9833E-08	0.7808E-08	0.6247E-08	0.5082E-08	0.3551E-08	0.2622E-08	0.2014E-08	0.1594E-08
0.8309E-02	0.6499E-02	0.5686E-02	0.4365E-02	0.3054E-02	0.2180E-02	0.1560E-02	0.1075E-02	0.5963E-03	0.2664E-03	0.6982E-04	-.2644E-04	-.1720E-04	0.1221E-04	0.7869E-05	0.3202E-05	0.1287E-05	0.5960E-06	0.2204E-06	0.1414E-06	0.1083E-06	0.8559E-07	0.6827E-07	0.5544E-07	0.3868E-07	0.2854E-07	0.2191E-07	0.1734E-07
0.1858E-01	0.1473E-01	0.1282E-01	0.9767E-02	0.6695E-02	0.4793E-02	0.3521E-02	0.2523E-02	0.1482E-02	0.7162E-03	0.2301E-03	-.2630E-04	-.4322E-04	0.2891E-04	0.1907E-04	0.7776E-05	0.3124E-05	0.1445E-05	0.5287E-06	0.3377E-06	0.2590E-06	0.2048E-06	0.1633E-06	0.1325E-06	0.9242E-07	0.6819E-07	0.5235E-07	0.4143E-07
0.3482E-01	0.2792E-01	0.2397E-01	0.1780E-01	0.1145E-01	0.7849E-02	0.5802E-02	0.4367E-02	0.2804E-02	0.1541E-02	0.6262E-03	0.8581E-04	-.8445E-04	0.5038E-04	0.3442E-04	0.1370E-04	0.5245E-05	0.2286E-05	0.7512E-06	0.4707E-06	0.3669E-06	0.2939E-06	0.2358E-06	0.1919E-06	0.1342E-06	0.9910E-07	0.7613E-07	0.6026E-07
0.6352E-01	0.5234E-01	0.4468E-01	0.3281E-01	0.1967E-01	0.1209E-01	0.8245E-02	0.6271E-02	0.4556E-02	0.2997E-02	0.1605E-02	0.5926E-03	-.1422E-03	0.7677E-04	0.5632E-04	0.2111E-04	0.7048E-05	0.2530E-05	0.5210E-06	0.2973E-06	0.2591E-06	0.2242E-06	0.1870E-06	0.1551E-06	0.1103E-06	0.8198E-07	0.6316E-07	0.5006E-07
0.1604E+00	0.1437E+00	0.1279E+00	0.1016E+00	0.6730E-01	0.4279E-01	0.2611E-01	0.1553E-01	0.8122E-02	0.4500E-02	0.2682E-02	0.1718E-02	0.6150E-03	0.4326E-03	0.2555E-03	0.1133E-03	0.3713E-04	0.8188E-05	-.3072E-05	-.2457E-05	-.1354E-05	-.6541E-06	-.2436E-06	-.1434E-07	0.7800E-07	0.7878E-07	0.5783E-07	0.4572E-07
E=200 kev
0.9380E-03	0.7106E-03	0.6064E-03	0.4789E-03	0.3217E-03	0.2284E-03	0.1606E-03	0.1082E-03	0.5877E-04	0.2513E-04	0.5862E-05	-.3207E-05	-.1651E-05	0.1226E-05	0.7874E-06	0.3247E-06	0.1323E-06	0.6082E-07	0.2078E-07	0.1247E-07	0.9622E-08	0.7707E-08	0.6137E-08	0.5029E-08	0.3497E-08	0.2579E-08	0.1980E-08	0.1567E-08
0.8284E-02	0.6405E-02	0.5494E-02	0.4367E-02	0.2970E-02	0.2137E-02	0.1531E-02	0.1055E-02	0.5893E-03	0.2602E-03	0.6766E-04	-.2649E-04	-.1694E-04	0.1212E-04	0.7909E-05	0.3306E-05	0.1376E-05	0.6489E-06	0.2295E-06	0.1383E-06	0.1052E-06	0.8451E-07	0.6706E-07	0.5488E-07	0.3810E-07	0.2807E-07	0.2155E-07	0.1705E-07
0.1853E-01	0.1452E-01	0.1240E-01	0.9757E-02	0.6522E-02	0.4700E-02	0.3452E-02	0.2478E-02	0.1469E-02	0.6991E-03	0.2241E-03	-.2759E-04	-.4251E-04	0.2871E-04	0.1911E-04	0.8012E-05	0.3336E-05	0.1576E-05	0.5530E-06	0.3307E-06	0.2517E-06	0.2023E-06	0.1604E-06	0.1313E-06	0.9106E-07	0.6709E-07	0.5149E-07	0.4074E-07
0.3474E-01	0.2752E-01	0.2323E-01	0.1777E-01	0.1115E-01	0.7700E-02	0.5685E-02	0.4287E-02	0.2789E-02	0.1495E-02	0.6124E-03	0.7960E-04	-.8293E-04	0.5007E-04	0.3448E-04	0.1408E-04	0.5597E-05	0.2515E-05	0.7958E-06	0.4602E-06	0.3567E-06	0.2901E-06	0.2317E-06	0.1901E-06	0.1322E-06	0.9747E-07	0.7485E-07	0.5925E-07
0.6335E-01	0.5161E-01	0.4340E-01	0.3267E-01	0.1916E-01	0.1186E-01	0.8086E-02	0.6161E-02	0.4514E-02	0.2924E-02	0.1575E-02	0.5730E-03	-.1393E-03	0.7640E-04	0.5624E-04	0.2155E-04	0.7512E-05	0.2847E-05	0.5818E-06	0.2863E-06	0.2481E-06	0.2208E-06	0.1833E-06	0.1539E-06	0.1087E-06	0.8070E-07	0.6214E-07	0.4926E-07
0.1600E+00	0.1422E+00	0.1253E+00	0.1004E+00	0.6578E-01	0.4195E-01	0.2562E-01	0.1524E-01	0.8007E-02	0.4363E-02	0.2627E-02	0.1664E-02	0.6068E-03	0.4261E-03	0.2512E-03	0.1129E-03	0.3742E-04	0.8233E-05	-.2913E-05	-.2700E-05	-.1484E-05	-.6346E-06	-.2544E-06	-.3928E-07	0.5418E-07	0.6818E-07	0.5620E-07	0.4511E-07
E=250 kev
0.9507E-03	0.7417E-03	0.6031E-03	0.4743E-03	0.3249E-03	0.2296E-03	0.1612E-03	0.1086E-03	0.5912E-04	0.2538E-04	0.5806E-05	-.3249E-05	-.1666E-05	0.1240E-05	0.8034E-06	0.3369E-06	0.1411E-06	0.6652E-07	0.2235E-07	0.1268E-07	0.9605E-08	0.7719E-08	0.6265E-08	0.5092E-08	0.3527E-08	0.2595E-08	0.1991E-08	0.1576E-08
0.8393E-02	0.6658E-02	0.5466E-02	0.4332E-02	0.2997E-02	0.2147E-02	0.1538E-02	0.1059E-02	0.5932E-03	0.2638E-03	0.6715E-04	-.2682E-04	-.1711E-04	0.1226E-04	0.8058E-05	0.3426E-05	0.1465E-05	0.7085E-06	0.2471E-06	0.1407E-06	0.1059E-06	0.8467E-07	0.6851E-07	0.5517E-07	0.3843E-07	0.2825E-07	0.2168E-07	0.1715E-07
0.1879E-01	0.1504E-01	0.1234E-01	0.9685E-02	0.6576E-02	0.4721E-02	0.3469E-02	0.2489E-02	0.1480E-02	0.7115E-03	0.2229E-03	-.2742E-04	-.4298E-04	0.2902E-04	0.1948E-04	0.8287E-05	0.3544E-05	0.1720E-05	0.5979E-06	0.3371E-06	0.2532E-06	0.2026E-06	0.1640E-06	0.1320E-06	0.9188E-07	0.6752E-07	0.5180E-07	0.4099E-07
0.3526E-01	0.2842E-01	0.2310E-01	0.1765E-01	0.1125E-01	0.7735E-02	0.5720E-02	0.4309E-02	0.2812E-02	0.1527E-02	0.6113E-03	0.8352E-04	-.8388E-04	0.5052E-04	0.3505E-04	0.1451E-04	0.5937E-05	0.2747E-05	0.8707E-06	0.4701E-06	0.3574E-06	0.2907E-06	0.2368E-06	0.1917E-06	0.1334E-06	0.9809E-07	0.7529E-07	0.5960E-07
0.6435E-01	0.5303E-01	0.4316E-01	0.3249E-01	0.1934E-01	0.1192E-01	0.8136E-02	0.6198E-02	0.4552E-02	0.2967E-02	0.1577E-02	0.5867E-03	-.1408E-03	0.7704E-04	0.5702E-04	0.2214E-04	0.7954E-05	0.3134E-05	0.6689E-06	0.2936E-06	0.2476E-06	0.2201E-06	0.1879E-06	0.1552E-06	0.1098E-06	0.8126E-07	0.6255E-07	0.4958E-07
0.1626E+00	0.1450E+00	0.1253E+00	0.1007E+00	0.6627E-01	0.4220E-01	0.2576E-01	0.1533E-01	0.8067E-02	0.4428E-02	0.2635E-02	0.1697E-02	0.6104E-03	0.4314E-03	0.2541E-03	0.1131E-03	0.3797E-04	0.8368E-05	-.3006E-05	-.2670E-05	-.1500E-05	-.6919E-06	-.2898E-06	-.6486E-07	0.5364E-07	0.5980E-07	0.5992E-07	0.4209E-07
E=300 kev
0.9751E-03	0.7885E-03	0.6112E-03	0.4789E-03	0.3273E-03	0.2351E-03	0.1640E-03	0.1104E-03	0.5989E-04	0.2583E-04	0.5939E-05	-.3318E-05	-.1694E-05	0.1268E-05	0.8254E-06	0.3507E-06	0.1495E-06	0.7208E-07	0.2435E-07	0.1320E-07	0.9750E-08	0.7861E-08	0.6396E-08	0.5203E-08	0.3602E-08	0.2644E-08	0.2028E-08	0.1605E-08
0.8605E-02	0.7048E-02	0.5539E-02	0.4377E-02	0.3024E-02	0.2193E-02	0.1563E-02	0.1077E-02	0.6003E-03	0.2683E-03	0.6868E-04	-.2737E-04	-.1739E-04	0.1252E-04	0.8282E-05	0.3564E-05	0.1550E-05	0.7662E-06	0.2689E-06	0.1467E-06	0.1076E-06	0.8624E-07	0.6996E-07	0.5680E-07	0.3925E-07	0.2879E-07	0.2208E-07	0.1747E-07
0.1925E-01	0.1587E-01	0.1250E-01	0.9788E-02	0.6644E-02	0.4812E-02	0.3524E-02	0.2532E-02	0.1494E-02	0.7239E-03	0.2281E-03	-.2788E-04	-.4366E-04	0.2962E-04	0.2000E-04	0.8608E-05	0.3743E-05	0.1858E-05	0.6523E-06	0.3520E-06	0.2572E-06	0.2064E-06	0.1675E-06	0.1360E-06	0.9386E-07	0.6882E-07	0.5278E-07	0.4175E-07
0.3613E-01	0.2989E-01	0.2337E-01	0.1783E-01	0.1136E-01	0.7873E-02	0.5809E-02	0.4386E-02	0.2837E-02	0.1554E-02	0.6256E-03	0.8445E-04	-.8515E-04	0.5152E-04	0.3589E-04	0.1505E-04	0.6259E-05	0.2971E-05	0.9587E-06	0.4933E-06	0.3628E-06	0.2954E-06	0.2418E-06	0.1971E-06	0.1362E-06	0.9997E-07	0.7670E-07	0.6069E-07
0.6597E-01	0.5543E-01	0.4362E-01	0.3280E-01	0.1951E-01	0.1214E-01	0.8260E-02	0.6313E-02	0.4605E-02	0.3020E-02	0.1615E-02	0.5958E-03	-.1428E-03	0.7838E-04	0.5829E-04	0.2283E-04	0.8334E-05	0.3398E-05	0.7627E-06	0.3131E-06	0.2498E-06	0.2236E-06	0.1916E-06	0.1596E-06	0.1122E-06	0.8285E-07	0.6376E-07	0.5052E-07
0.1668E+00	0.1498E+00	0.1269E+00	0.1017E+00	0.6712E-01	0.4300E-01	0.2620E-01	0.1560E-01	0.8159E-02	0.4504E-02	0.2690E-02	0.1713E-02	0.6225E-03	0.4378E-03	0.2570E-03	0.1152E-03	0.3785E-04	0.8501E-05	-.2951E-05	-.2762E-05	-.1521E-05	-.7712E-06	-.2572E-06	-.7368E-07	0.5284E-07	0.6180E-07	0.5898E-07	0.4971E-07
E=350 kev
0.1005E-02	0.8229E-03	0.6155E-03	0.4815E-03	0.3432E-03	0.2390E-03	0.1678E-03	0.1131E-03	0.6138E-04	0.2637E-04	0.6037E-05	-.3453E-05	-.1750E-05	0.1303E-05	0.8503E-06	0.3649E-06	0.1572E-06	0.7696E-07	0.2651E-07	0.1398E-07	0.1002E-07	0.8031E-08	0.6555E-08	0.5365E-08	0.3706E-08	0.2714E-08	0.2079E-08	0.1645E-08
0.8871E-02	0.7349E-02	0.5586E-02	0.4410E-02	0.3157E-02	0.2239E-02	0.1603E-02	0.1102E-02	0.6152E-03	0.2740E-03	0.6981E-04	-.2847E-04	-.1796E-04	0.1287E-04	0.8533E-05	0.3706E-05	0.1627E-05	0.8170E-06	0.2925E-06	0.1554E-06	0.1106E-06	0.8814E-07	0.7171E-07	0.5858E-07	0.4040E-07	0.2957E-07	0.2264E-07	0.1791E-07
0.1984E-01	0.1654E-01	0.1262E-01	0.9874E-02	0.6919E-02	0.4920E-02	0.3625E-02	0.2588E-02	0.1533E-02	0.7389E-03	0.2320E-03	-.2991E-04	-.4487E-04	0.3047E-04	0.2061E-04	0.8939E-05	0.3923E-05	0.1978E-05	0.7105E-06	0.3740E-06	0.2646E-06	0.2109E-06	0.1717E-06	0.1402E-06	0.9662E-07	0.7069E-07	0.5411E-07	0.4282E-07
0.3723E-01	0.3115E-01	0.2360E-01	0.1799E-01	0.1184E-01	0.8065E-02	0.5980E-02	0.4479E-02	0.2911E-02	0.1585E-02	0.6361E-03	0.8390E-04	-.8716E-04	0.5305E-04	0.3702E-04	0.1560E-04	0.6542E-05	0.3159E-05	0.1049E-05	0.5268E-06	0.3733E-06	0.3017E-06	0.2478E-06	0.2032E-06	0.1403E-06	0.1027E-06	0.7863E-07	0.6224E-07
0.6800E-01	0.5770E-01	0.4409E-01	0.3315E-01	0.2038E-01	0.1243E-01	0.8503E-02	0.6444E-02	0.4713E-02	0.3083E-02	0.1653E-02	0.6063E-03	-.1459E-03	0.8080E-04	0.6010E-04	0.2365E-04	0.8699E-05	0.3607E-05	0.8575E-06	0.3420E-06	0.2566E-06	0.2277E-06	0.1963E-06	0.1645E-06	0.1156E-06	0.8513E-07	0.6536E-07	0.5183E-07
0.1718E+00	0.1550E+00	0.1290E+00	0.1035E+00	0.6939E-01	0.4387E-01	0.2676E-01	0.1592E-01	0.8348E-02	0.4597E-02	0.2734E-02	0.1747E-02	0.6375E-03	0.4482E-03	0.2647E-03	0.1184E-03	0.3895E-04	0.8643E-05	-.3128E-05	-.2743E-05	-.1682E-05	-.7197E-06	-.3063E-06	-.7327E-07	0.6145E-07	0.6318E-07	0.6597E-07	0.4627E-07
E=400 kev
0.1040E-02	0.8468E-03	0.6216E-03	0.5109E-03	0.3479E-03	0.2456E-03	0.1726E-03	0.1166E-03	0.6307E-04	0.2705E-04	0.6171E-05	-.3524E-05	-.1794E-05	0.1346E-05	0.8802E-06	0.3772E-06	0.1663E-06	0.8227E-07	0.2879E-07	0.1490E-07	0.1039E-07	0.8244E-08	0.6745E-08	0.5540E-08	0.3824E-08	0.2788E-08	0.2141E-08	0.1693E-08
0.9171E-02	0.7567E-02	0.5650E-02	0.4663E-02	0.3208E-02	0.2299E-02	0.1649E-02	0.1137E-02	0.6317E-03	0.2809E-03	0.7145E-04	-.2901E-04	-.1835E-04	0.1327E-04	0.8831E-05	0.3830E-05	0.1720E-05	0.8720E-06	0.3174E-06	0.1657E-06	0.1147E-06	0.9050E-07	0.7379E-07	0.6051E-07	0.4168E-07	0.3036E-07	0.2332E-07	0.1844E-07
0.2051E-01	0.1704E-01	0.1277E-01	0.1042E-01	0.7043E-02	0.5062E-02	0.3720E-02	0.2673E-02	0.1573E-02	0.7571E-03	0.2375E-03	-.2969E-04	-.4585E-04	0.3135E-04	0.2131E-04	0.9234E-05	0.4141E-05	0.2109E-05	0.7718E-06	0.3995E-06	0.2748E-06	0.2165E-06	0.1766E-06	0.1449E-06	0.9971E-07	0.7258E-07	0.5574E-07	0.4408E-07
0.3849E-01	0.3214E-01	0.2388E-01	0.1898E-01	0.1205E-01	0.8280E-02	0.6135E-02	0.4629E-02	0.2984E-02	0.1624E-02	0.6531E-03	0.8882E-04	-.8899E-04	0.5442E-04	0.3825E-04	0.1610E-04	0.6899E-05	0.3364E-05	0.1146E-05	0.5659E-06	0.3880E-06	0.3096E-06	0.2549E-06	0.2099E-06	0.1448E-06	0.1054E-06	0.8099E-07	0.6407E-07
0.7027E-01	0.5961E-01	0.4467E-01	0.3493E-01	0.2072E-01	0.1274E-01	0.8733E-02	0.6659E-02	0.4855E-02	0.3161E-02	0.1688E-02	0.6291E-03	-.1486E-03	0.8263E-04	0.6200E-04	0.2435E-04	0.9163E-05	0.3839E-05	0.9517E-06	0.3745E-06	0.2668E-06	0.2331E-06	0.2017E-06	0.1700E-06	0.1192E-06	0.8745E-07	0.6737E-07	0.5337E-07
0.1776E+00	0.1602E+00	0.1316E+00	0.1078E+00	0.7081E-01	0.4501E-01	0.2754E-01	0.1640E-01	0.8602E-02	0.4712E-02	0.2807E-02	0.1813E-02	0.6572E-03	0.4594E-03	0.2718E-03	0.1211E-03	0.3996E-04	0.8911E-05	-.3353E-05	-.2808E-05	-.1681E-05	-.7699E-06	-.3329E-06	-.8961E-07	0.6896E-07	0.6399E-07	0.5490E-07	0.5336E-07
xx 
Ga Z = 31 3p
E= 50 kev
0.7434E-03	0.6519E-03	0.5517E-03	0.4336E-03	0.3050E-03	0.2263E-03	0.1702E-03	0.1247E-03	0.7684E-04	0.4012E-04	0.1565E-04	0.1928E-05	-.2627E-05	0.1057E-05	0.8062E-06	0.3011E-06	0.1030E-06	0.4378E-07	0.1684E-07	0.1013E-07	0.7490E-08	0.5971E-08	0.4881E-08	0.4045E-08	0.2881E-08	0.2140E-08	0.1647E-08	0.1304E-08
0.7024E-02	0.6178E-02	0.5222E-02	0.4076E-02	0.2833E-02	0.2104E-02	0.1601E-02	0.1195E-02	0.7545E-03	0.4041E-03	0.1635E-03	0.2497E-04	-.2692E-04	0.1016E-04	0.7983E-05	0.2993E-05	0.1019E-05	0.4319E-06	0.1683E-06	0.1018E-06	0.7516E-07	0.5979E-07	0.4880E-07	0.4041E-07	0.2876E-07	0.2135E-07	0.1643E-07	0.1301E-07
0.1689E-01	0.1488E-01	0.1251E-01	0.9567E-02	0.6384E-02	0.4653E-02	0.3574E-02	0.2750E-02	0.1819E-02	0.1027E-02	0.4506E-03	0.1003E-03	-.6698E-04	0.2342E-04	0.1924E-04	0.7188E-05	0.2377E-05	0.9702E-06	0.3663E-06	0.2194E-06	0.1625E-06	0.1299E-06	0.1064E-06	0.8826E-07	0.6294E-07	0.4678E-07	0.3600E-07	0.2851E-07
0.3325E-01	0.2950E-01	0.2471E-01	0.1845E-01	0.1147E-01	0.7843E-02	0.5915E-02	0.4692E-02	0.3334E-02	0.2058E-02	0.1023E-02	0.3323E-03	-.1257E-03	0.4007E-04	0.3544E-04	0.1301E-04	0.3979E-05	0.1442E-05	0.4649E-06	0.2624E-06	0.1979E-06	0.1629E-06	0.1361E-06	0.1143E-06	0.8241E-07	0.6152E-07	0.4744E-07	0.3761E-07
0.6294E-01	0.5683E-01	0.4818E-01	0.3583E-01	0.2100E-01	0.1283E-01	0.8732E-02	0.6791E-02	0.5243E-02	0.3735E-02	0.2246E-02	0.1049E-02	-.1947E-03	0.6034E-04	0.6116E-04	0.2192E-04	0.5743E-05	0.1509E-05	0.2110E-06	0.5682E-07	0.6006E-07	0.7073E-07	0.7043E-07	0.6450E-07	0.5015E-07	0.3850E-07	0.3005E-07	0.2396E-07
0.1716E+00	0.1623E+00	0.1471E+00	0.1203E+00	0.8089E-01	0.5254E-01	0.3289E-01	0.2006E-01	0.1077E-01	0.6060E-02	0.3673E-02	0.2391E-02	0.8016E-03	0.5351E-03	0.3291E-03	0.1541E-03	0.5466E-04	0.1199E-04	-.3360E-05	-.2979E-05	-.1616E-05	-.8034E-06	-.4055E-06	-.1570E-06	-.5532E-07	-.2864E-07	-.1948E-07	-.1302E-07
E=100 kev
0.6433E-03	0.5315E-03	0.4484E-03	0.3558E-03	0.2494E-03	0.1858E-03	0.1397E-03	0.1018E-03	0.6321E-04	0.3275E-04	0.1278E-04	0.1513E-05	-.2189E-05	0.9183E-06	0.7349E-06	0.2963E-06	0.1055E-06	0.4180E-07	0.1333E-07	0.8103E-08	0.6242E-08	0.5006E-08	0.4069E-08	0.3349E-08	0.2373E-08	0.1761E-08	0.1355E-08	0.1073E-08
0.6082E-02	0.5046E-02	0.4246E-02	0.3343E-02	0.2317E-02	0.1727E-02	0.1315E-02	0.9746E-03	0.6203E-03	0.3302E-03	0.1338E-03	0.1990E-04	-.2238E-04	0.8818E-05	0.7259E-05	0.2941E-05	0.1049E-05	0.4161E-06	0.1333E-06	0.8153E-07	0.6265E-07	0.5014E-07	0.4067E-07	0.3346E-07	0.2369E-07	0.1757E-07	0.1352E-07	0.1070E-07
0.1463E-01	0.1219E-01	0.1017E-01	0.7841E-02	0.5224E-02	0.3819E-02	0.2939E-02	0.2241E-02	0.1501E-02	0.8411E-03	0.3705E-03	0.8197E-04	-.5536E-04	0.2032E-04	0.1742E-04	0.7052E-05	0.2473E-05	0.9514E-06	0.2891E-06	0.1755E-06	0.1353E-06	0.1090E-06	0.8869E-07	0.7312E-07	0.5185E-07	0.3849E-07	0.2962E-07	0.2346E-07
0.2885E-01	0.2428E-01	0.2014E-01	0.1511E-01	0.9387E-02	0.6446E-02	0.4874E-02	0.3827E-02	0.2758E-02	0.1691E-02	0.8462E-03	0.2754E-03	-.1033E-03	0.3480E-04	0.3191E-04	0.1273E-04	0.4226E-05	0.1469E-05	0.3597E-06	0.2079E-06	0.1643E-06	0.1370E-06	0.1137E-06	0.9480E-07	0.6789E-07	0.5061E-07	0.3902E-07	0.3093E-07
0.5465E-01	0.4714E-01	0.3939E-01	0.2931E-01	0.1719E-01	0.1056E-01	0.7215E-02	0.5560E-02	0.4366E-02	0.3088E-02	0.1870E-02	0.8777E-03	-.1574E-03	0.5277E-04	0.5464E-04	0.2131E-04	0.6338E-05	0.1718E-05	0.1345E-06	0.2728E-07	0.4713E-07	0.6035E-07	0.5992E-07	0.5428E-07	0.4160E-07	0.3180E-07	0.2480E-07	0.1977E-07
0.1490E+00	0.1375E+00	0.1226E+00	0.9925E-01	0.6637E-01	0.4320E-01	0.2703E-01	0.1645E-01	0.8892E-02	0.4965E-02	0.3022E-02	0.1975E-02	0.6745E-03	0.4522E-03	0.2809E-03	0.1330E-03	0.4868E-04	0.1230E-04	-.3322E-05	-.3235E-05	-.1808E-05	-.9659E-06	-.3835E-06	-.1909E-06	-.2934E-07	-.1391E-07	-.1320E-07	-.1049E-07
E=150 kev
0.6164E-03	0.4906E-03	0.4261E-03	0.3281E-03	0.2341E-03	0.1738E-03	0.1307E-03	0.9553E-04	0.5837E-04	0.3049E-04	0.1199E-04	0.1411E-05	-.2062E-05	0.8777E-06	0.7158E-06	0.3004E-06	0.1129E-06	0.4594E-07	0.1289E-07	0.7439E-08	0.5795E-08	0.4734E-08	0.3855E-08	0.3164E-08	0.2227E-08	0.1649E-08	0.1269E-08	0.1005E-08
