Ga Z = 31 4s
E= 50 kev 
3.4914E-02	 2.4472E-02	 1.8335E-02	 9.3765E-03	 3.0507E-03	 9.4452E-04	 2.9513E-04	 2.0018E-04	 1.6368E-04	 1.1890E-04	 8.3783E-05	 6.1073E-05	 2.3652E-05	 1.1544E-05	 7.1397E-06	 4.9758E-06	 3.6247E-06	 2.7348E-06	 1.7747E-06	 1.2379E-06	 9.0767E-07	 6.9457E-07	 5.4865E-07	 4.4438E-07	 3.0843E-07	 2.2648E-07	 1.7335E-07	 1.3694E-07	 1.1091E-07	 
1.9056E-01	 1.4307E-01	 1.1153E-01	 5.7444E-02	 1.5688E-02	 5.1618E-03	 1.3452E-03	 8.3659E-04	 7.9778E-04	 5.9972E-04	 4.1405E-04	 2.9420E-04	 1.1102E-04	 5.2942E-05	 3.1996E-05	 2.2287E-05	 1.6203E-05	 1.2216E-05	 7.9324E-06	 5.5387E-06	 4.0624E-06	 3.1083E-06	 2.4550E-06	 1.9881E-06	 1.3794E-06	 1.0127E-06	 7.7496E-07	 6.1212E-07	 4.9571E-07	 
2.7049E-01	 2.1113E-01	 1.6861E-01	 8.9670E-02	 2.1325E-02	 7.2224E-03	 1.8722E-03	 8.8827E-04	 9.8286E-04	 7.9616E-04	 5.4525E-04	 3.7732E-04	 1.3881E-04	 6.6047E-05	 3.8891E-05	 2.6979E-05	 1.9572E-05	 1.4744E-05	 9.5907E-06	 6.7058E-06	 4.9205E-06	 3.7646E-06	 2.9728E-06	 2.4069E-06	 1.6694E-06	 1.2252E-06	 9.3742E-07	 7.4034E-07	 5.9949E-07	 
3.2020E-01	 2.5159E-01	 2.0268E-01	 1.1035E-01	 2.4350E-02	 8.0663E-03	 2.4331E-03	 1.0093E-03	 1.0494E-03	 8.8473E-04	 6.0154E-04	 4.0645E-04	 1.4873E-04	 7.1357E-05	 4.1231E-05	 2.8310E-05	 2.0481E-05	 1.5418E-05	 1.0054E-05	 7.0409E-06	 5.1692E-06	 3.9548E-06	 3.1225E-06	 2.5276E-06	 1.7524E-06	 1.2857E-06	 9.8351E-07	 7.7664E-07	 6.2883E-07	 
3.4798E-01	 2.7593E-01	 2.2371E-01	 1.2389E-01	 2.6349E-02	 7.8667E-03	 3.0712E-03	 1.4150E-03	 1.0929E-03	 1.0129E-03	 7.1020E-04	 4.3350E-04	 1.5785E-04	 7.6729E-05	 4.4159E-05	 2.9858E-05	 2.1473E-05	 1.6163E-05	 1.0568E-05	 7.4124E-06	 5.4452E-06	 4.1664E-06	 3.2891E-06	 2.6619E-06	 1.8448E-06	 1.3531E-06	 1.0349E-06	 8.1712E-07	 6.6156E-07	 
3.5682E-01	 2.9579E-01	 2.4587E-01	 1.3962E-01	 2.6518E-02	 6.0352E-03	 2.0062E-03	 1.5341E-03	 1.3657E-03	 1.1847E-03	 7.3594E-04	 3.9031E-04	 1.2117E-04	 7.1967E-05	 3.8838E-05	 2.4528E-05	 1.6338E-05	 1.2054E-05	 7.9627E-06	 5.6947E-06	 4.2120E-06	 3.2220E-06	 2.5383E-06	 2.0450E-06	 1.4104E-06	 1.0295E-06	 7.8539E-07	 6.1911E-07	 5.0071E-07	 
E= 100 kev 
2.9346E-02	 1.9812E-02	 1.4930E-02	 7.5721E-03	 2.5334E-03	 7.7518E-04	 2.4185E-04	 1.6552E-04	 1.3473E-04	 9.8532E-05	 7.0091E-05	 5.1688E-05	 2.1483E-05	 1.0814E-05	 6.2055E-06	 4.2029E-06	 3.1096E-06	 2.3825E-06	 1.5124E-06	 1.0427E-06	 7.7478E-07	 5.9287E-07	 4.6901E-07	 3.7926E-07	 2.6319E-07	 1.9330E-07	 1.4794E-07	 1.1686E-07	 9.4642E-08	 
1.5947E-01	 1.1597E-01	 9.0718E-02	 4.6759E-02	 1.3055E-02	 4.2325E-03	 1.1025E-03	 6.9476E-04	 6.5596E-04	 4.9578E-04	 3.4646E-04	 2.4898E-04	 1.0057E-04	 5.0831E-05	 2.8083E-05	 1.8707E-05	 1.3865E-05	 1.0633E-05	 6.7450E-06	 4.6586E-06	 3.4598E-06	 2.6471E-06	 2.0933E-06	 1.6924E-06	 1.1742E-06	 8.6215E-07	 6.5974E-07	 5.2104E-07	 4.2196E-07	 
2.2937E-01	 1.7160E-01	 1.3703E-01	 7.3324E-02	 1.7881E-02	 5.9416E-03	 1.5478E-03	 7.4870E-04	 8.1150E-04	 6.6046E-04	 4.5790E-04	 3.2118E-04	 1.2632E-04	 6.4504E-05	 3.4879E-05	 2.2711E-05	 1.6829E-05	 1.2921E-05	 8.2006E-06	 5.6736E-06	 4.2132E-06	 3.2232E-06	 2.5480E-06	 2.0597E-06	 1.4285E-06	 1.0486E-06	 8.0225E-07	 6.3351E-07	 5.1299E-07	 
2.6655E-01	 2.0415E-01	 1.6498E-01	 9.0518E-02	 2.0363E-02	 6.6674E-03	 2.0244E-03	 8.5768E-04	 8.6838E-04	 7.3459E-04	 5.0610E-04	 3.4710E-04	 1.3591E-04	 6.9902E-05	 3.7512E-05	 2.3942E-05	 1.7656E-05	 1.3572E-05	 8.6289E-06	 5.9799E-06	 4.4417E-06	 3.3980E-06	 2.6855E-06	 2.1703E-06	 1.5046E-06	 1.1042E-06	 8.4461E-07	 6.6688E-07	 5.3996E-07	 
2.8362E-01	 2.2239E-01	 1.8114E-01	 1.0061E-01	 2.1324E-02	 6.2070E-03	 2.4504E-03	 1.1313E-03	 8.5959E-04	 8.0837E-04	 5.7178E-04	 3.5108E-04	 1.3626E-04	 7.0788E-05	 3.7923E-05	 2.3826E-05	 1.7394E-05	 1.3358E-05	 8.5227E-06	 5.9181E-06	 4.3987E-06	 3.3654E-06	 2.6592E-06	 2.1485E-06	 1.4888E-06	 1.0922E-06	 8.3528E-07	 6.5943E-07	 5.3388E-07	 
2.9708E-01	 2.3958E-01	 1.9940E-01	 1.1441E-01	 2.1784E-02	 4.8369E-03	 1.6017E-03	 1.2736E-03	 1.1037E-03	 9.5749E-04	 6.1483E-04	 3.2710E-04	 1.0973E-04	 7.0550E-05	 3.4858E-05	 2.0002E-05	 1.3556E-05	 1.0392E-05	 6.6716E-06	 4.7245E-06	 3.5459E-06	 2.7121E-06	 2.1375E-06	 1.7173E-06	 1.1803E-06	 8.6171E-07	 6.5726E-07	 5.1798E-07	 4.1899E-07	 
E= 150 kev 
2.8082E-02	 1.8337E-02	 1.4329E-02	 7.4177E-03	 2.2905E-03	 7.4382E-04	 2.3479E-04	 1.5993E-04	 1.2973E-04	 9.4711E-05	 6.8100E-05	 5.0494E-05	 2.1597E-05	 1.1323E-05	 6.4174E-06	 4.1834E-06	 3.0723E-06	 2.3683E-06	 1.5136E-06	 1.0470E-06	 7.6205E-07	 5.9045E-07	 4.6590E-07	 3.7715E-07	 2.6198E-07	 1.9229E-07	 1.4717E-07	 1.1628E-07	 9.4167E-08	 
