Cs Z = 55 4d
E= 50 kev
0.1704E-01	0.1243E-01	0.8819E-02	0.5257E-02	0.2261E-02	0.7663E-03	0.1831E-03	-.5050E-04	-.1122E-03	-.9692E-04	-.6764E-04	-.4087E-04	0.6818E-05	0.4877E-05	0.1351E-05	0.4671E-06	0.2787E-06	0.2134E-06	0.1479E-06	0.1063E-06	0.7824E-07	0.5993E-07	0.4747E-07	0.3851E-07	0.2676E-07	0.1965E-07	0.1504E-07	0.1188E-07
0.1281E+00	0.9606E-01	0.6984E-01	0.4343E-01	0.1931E-01	0.7627E-02	0.2247E-02	-.1030E-03	-.8708E-03	-.8360E-03	-.6110E-03	-.3798E-03	0.6325E-04	0.4631E-04	0.1286E-04	0.4556E-05	0.2791E-05	0.2157E-05	0.1493E-05	0.1068E-05	0.7841E-06	0.6002E-06	0.4752E-06	0.3854E-06	0.2678E-06	0.1967E-06	0.1506E-06	0.1189E-06
0.2139E+00	0.1657E+00	0.1246E+00	0.8190E-01	0.4018E-01	0.1799E-01	0.6583E-02	0.1037E-02	-.1215E-02	-.1537E-02	-.1249E-02	-.8285E-03	0.1402E-03	0.1086E-03	0.2975E-04	0.1038E-04	0.6356E-05	0.4960E-05	0.3452E-05	0.2467E-05	0.1810E-05	0.1385E-05	0.1097E-05	0.8893E-06	0.6179E-06	0.4539E-06	0.3474E-06	0.2745E-06
0.2640E+00	0.2110E+00	0.1643E+00	0.1137E+00	0.6052E-01	0.2999E-01	0.1315E-01	0.4233E-02	-.2265E-03	-.1563E-02	-.1650E-02	-.1266E-02	0.2141E-03	0.1897E-03	0.4902E-04	0.1527E-04	0.9127E-05	0.7207E-05	0.5132E-05	0.3708E-05	0.2724E-05	0.2084E-05	0.1650E-05	0.1338E-05	0.9299E-06	0.6830E-06	0.5228E-06	0.4130E-06
0.3161E+00	0.2602E+00	0.2088E+00	0.1497E+00	0.8219E-01	0.4225E-01	0.2033E-01	0.8984E-02	0.2814E-02	0.1245E-03	-.1039E-02	-.1310E-02	0.2238E-03	0.2937E-03	0.6541E-04	0.1343E-04	0.7366E-05	0.6235E-05	0.4910E-05	0.3722E-05	0.2761E-05	0.2113E-05	0.1673E-05	0.1357E-05	0.9428E-06	0.6923E-06	0.5299E-06	0.4186E-06
0.5296E+00	0.4636E+00	0.3959E+00	0.3051E+00	0.1836E+00	0.1011E+00	0.4952E-01	0.2095E-01	0.6135E-02	0.2160E-02	0.1696E-02	0.1917E-02	0.1738E-02	0.8710E-03	0.2160E-03	-.5640E-05	-.3514E-04	-.2230E-04	-.4696E-05	0.1069E-05	0.2349E-05	0.2306E-05	0.1729E-05	0.1417E-05	0.9081E-06	0.6716E-06	0.5145E-06	0.4067E-06
E=100 kev
0.1511E-01	0.9829E-02	0.7005E-02	0.4363E-02	0.1738E-02	0.6254E-03	0.1351E-03	-.3262E-04	-.9374E-04	-.8111E-04	-.5675E-04	-.3439E-04	0.5717E-05	0.4309E-05	0.1314E-05	0.4807E-06	0.2612E-06	0.1810E-06	0.1216E-06	0.8941E-07	0.6580E-07	0.4990E-07	0.3935E-07	0.3187E-07	0.2218E-07	0.1630E-07	0.1248E-07	0.9856E-08
0.1134E+00	0.7630E-01	0.5570E-01	0.3594E-01	0.1557E-01	0.6233E-02	0.1722E-02	-.1290E-04	-.7291E-03	-.7000E-03	-.5123E-03	-.3190E-03	0.5294E-04	0.4068E-04	0.1237E-04	0.4653E-05	0.2613E-05	0.1827E-05	0.1233E-05	0.8993E-06	0.6602E-06	0.5001E-06	0.3942E-06	0.3193E-06	0.2221E-06	0.1632E-06	0.1250E-06	0.9873E-07
0.1883E+00	0.1324E+00	0.9983E-01	0.6760E-01	0.3249E-01	0.1471E-01	0.5187E-02	0.9962E-03	-.1044E-02	-.1291E-02	-.1047E-02	-.6949E-03	0.1175E-03	0.9485E-04	0.2838E-04	0.1061E-04	0.6014E-05	0.4220E-05	0.2855E-05	0.2080E-05	0.1526E-05	0.1155E-05	0.9100E-06	0.7369E-06	0.5127E-06	0.3768E-06	0.2885E-06	0.2279E-06
0.2310E+00	0.1693E+00	0.1322E+00	0.9370E-01	0.4913E-01	0.2458E-01	0.1054E-01	0.3651E-02	-.2440E-03	-.1321E-02	-.1383E-02	-.1059E-02	0.1796E-03	0.1649E-03	0.4654E-04	0.1589E-04	0.8778E-05	0.6139E-05	0.4235E-05	0.3124E-05	0.2296E-05	0.1737E-05	0.1368E-05	0.1108E-05	0.7708E-06	0.5664E-06	0.4336E-06	0.3426E-06
