70.00000000	70.00000000	2.00000000	0.00000000	0.00000000	0.00000000	0.00000000
79.00000000	28.94500000	31.11900000	0.67086266	0.08500000	1.00000000	0.00000000
79.00000000	30.95000000	29.09700000	0.49892220	0.08500000	1.00000000	0.00000000
79.00000000	32.90800000	31.04700000	0.95574263	0.08500000	1.00000000	0.00000000
79.00000000	34.91500000	29.04800000	0.40045980	0.08500000	1.00000000	0.00000000
79.00000000	36.93800000	31.03200000	0.63091231	0.08500000	1.00000000	0.00000000
79.00000000	38.87900000	29.07000000	0.72972596	0.08500000	1.00000000	0.00000000
79.00000000	40.89700000	31.07800000	0.76225038	0.08500000	1.00000000	0.00000000
79.00000000	28.91700000	35.08900000	0.07748820	0.08500000	1.00000000	0.00000000
79.00000000	30.89900000	33.06800000	0.43249253	0.08500000	1.00000000	0.00000000
79.00000000	32.91800000	35.07900000	0.81768538	0.08500000	1.00000000	0.00000000
79.00000000	34.92800000	33.05900000	0.88178485	0.08500000	1.00000000	0.00000000
79.00000000	36.94600000	35.06800000	0.66602517	0.08500000	1.00000000	0.00000000
79.00000000	38.95900000	33.04300000	1.10776418	0.08500000	1.00000000	0.00000000
79.00000000	40.95700000	35.05600000	0.50623554	0.08500000	1.00000000	0.00000000
79.00000000	28.95800000	39.05800000	1.03003054	0.08500000	1.00000000	0.00000000
79.00000000	30.90500000	37.10100000	0.77269769	0.08500000	1.00000000	0.00000000
79.00000000	32.92100000	39.11200000	0.54088998	0.08500000	1.00000000	0.00000000
79.00000000	34.93400000	37.08700000	0.00000000	0.08500000	1.00000000	0.00000000
79.00000000	36.95400000	39.09800000	0.53506178	0.08500000	1.00000000	0.00000000
79.00000000	38.96800000	37.08000000	0.56514472	0.08500000	1.00000000	0.00000000
79.00000000	40.92300000	39.03300000	0.99548183	0.08500000	1.00000000	0.00000000
79.00000000	30.96800000	41.06700000	0.94511592	0.08500000	1.00000000	0.00000000
79.00000000	34.94000000	41.11800000	1.14299988	0.08500000	1.00000000	0.00000000
79.00000000	38.91000000	41.04900000	1.48504746	0.08500000	1.00000000	0.00000000
79.00000000	30.84900000	22.99000000	2.11693418	0.08500000	1.00000000	0.00000000
79.00000000	34.91000000	22.93300000	2.46541377	0.08500000	1.00000000	0.00000000
79.00000000	38.89600000	22.92200000	2.67292429	0.08500000	1.00000000	0.00000000
79.00000000	26.78200000	26.95800000	2.68605853	0.08500000	1.00000000	0.00000000
79.00000000	28.82000000	24.91700000	2.68640033	0.08500000	1.00000000	0.00000000
79.00000000	30.72800000	26.84300000	2.70577358	0.08500000	1.00000000	0.00000000
79.00000000	32.85900000	24.89100000	3.30365612	0.08500000	1.00000000	0.00000000
79.00000000	34.91000000	26.90500000	2.74099984	0.08500000	1.00000000	0.00000000
79.00000000	36.92800000	24.84900000	2.48225371	0.08500000	1.00000000	0.00000000
79.00000000	39.09300000	26.79400000	2.20728046	0.08500000	1.00000000	0.00000000
79.00000000	41.03900000	24.85000000	3.16309018	0.08500000	1.00000000	0.00000000
79.00000000	43.10100000	26.83200000	2.51441609	0.08500000	1.00000000	0.00000000
79.00000000	22.77400000	31.12900000	2.71241634	0.08500000	1.00000000	0.00000000
79.00000000	24.74900000	29.02900000	2.73343940	0.08500000	1.00000000	0.00000000
79.00000000	26.69500000	30.91700000	2.56460499	0.08500000	1.00000000	0.00000000
79.00000000	28.71200000	28.88000000	2.18178440	0.08500000	1.00000000	0.00000000
79.00000000	30.95500000	31.10700000	1.96418811	0.08500000	1.00000000	0.00000000
79.00000000	32.96000000	29.09100000	2.92331638	0.08500000	1.00000000	0.00000000
79.00000000	34.92500000	31.07700000	1.83342365	0.08500000	1.00000000	0.00000000
79.00000000	36.87800000	29.07400000	2.52679705	0.08500000	1.00000000	0.00000000
79.00000000	38.89500000	31.07400000	2.66903797	0.08500000	1.00000000	0.00000000
79.00000000	41.12100000	28.81200000	1.86747755	0.08500000	1.00000000	0.00000000
79.00000000	43.15000000	30.82900000	2.73691993	0.08500000	1.00000000	0.00000000
79.00000000	45.11700000	28.83100000	2.69010511	0.08500000	1.00000000	0.00000000
79.00000000	47.03900000	30.81200000	2.35181249	0.08500000	1.00000000	0.00000000
79.00000000	22.77700000	35.10400000	3.25370800	0.08500000	1.00000000	0.00000000
79.00000000	24.72600000	33.06400000	2.40322021	0.08500000	1.00000000	0.00000000
79.00000000	26.78400000	35.09200000	2.62161470	0.08500000	1.00000000	0.00000000
79.00000000	28.95100000	33.12600000	2.72583677	0.08500000	1.00000000	0.00000000
79.00000000	30.94500000	35.08200000	3.20162769	0.08500000	1.00000000	0.00000000
79.00000000	32.93200000	33.07700000	2.64332399	0.08500000	1.00000000	0.00000000
79.00000000	34.93200000	35.07000000	2.62574130	0.08500000	1.00000000	0.00000000
79.00000000	36.92700000	33.06200000	1.94983534	0.08500000	1.00000000	0.00000000
79.00000000	38.92200000	35.05800000	2.57868346	0.08500000	1.00000000	0.00000000
79.00000000	40.90900000	33.08300000	2.69824263	0.08500000	1.00000000	0.00000000
79.00000000	43.08900000	35.04200000	2.93121291	0.08500000	1.00000000	0.00000000
79.00000000	45.04400000	32.90400000	2.09045446	0.08500000	1.00000000	0.00000000
79.00000000	45.06100000	37.17400000	2.63180131	0.08500000	1.00000000	0.00000000
79.00000000	22.80100000	39.08900000	3.03116983	0.08500000	1.00000000	0.00000000
79.00000000	24.74100000	37.13300000	2.20374919	0.08500000	1.00000000	0.00000000
79.00000000	26.71700000	39.26100000	2.30382392	0.08500000	1.00000000	0.00000000
79.00000000	28.95400000	37.04500000	2.59271367	0.08500000	1.00000000	0.00000000
79.00000000	30.95900000	39.04900000	2.89607685	0.08500000	1.00000000	0.00000000
79.00000000	32.93600000	37.07400000	1.86848119	0.08500000	1.00000000	0.00000000
79.00000000	34.93400000	39.07000000	3.12844842	0.08500000	1.00000000	0.00000000
79.00000000	36.93400000	37.06500000	1.90673968	0.08500000	1.00000000	0.00000000
79.00000000	38.91600000	39.03200000	2.60186931	0.08500000	1.00000000	0.00000000
79.00000000	40.91800000	37.01500000	2.44421320	0.08500000	1.00000000	0.00000000
79.00000000	43.17400000	39.25800000	2.32339577	0.08500000	1.00000000	0.00000000
79.00000000	46.99700000	39.18500000	3.07963881	0.08500000	1.00000000	0.00000000
79.00000000	47.23500000	37.00900000	4.71524046	0.08500000	1.00000000	0.00000000
79.00000000	24.78100000	41.16100000	2.63937294	0.08500000	1.00000000	0.00000000
79.00000000	26.79600000	43.19600000	2.80092816	0.08500000	1.00000000	0.00000000
79.00000000	28.73200000	41.28400000	3.03311808	0.08500000	1.00000000	0.00000000
79.00000000	30.76400000	43.27900000	1.80784072	0.08500000	1.00000000	0.00000000
